codigo_postal,municipio_id
15839,150079
15839,150130
15839,150562
15840,150774
15841,150774
15845,150774
15846,150774
15847,150774
15848,150774
15850,150933
15851,150933
15855,150933
15856,150933
15857,150933
15858,150933
15859,150933
15860,150774
15861,150774
15862,150079
15863,150079
15863,150562
15864,150026
15865,150130
15866,150829
15870,150026
15871,150888
15872,150888
15873,150888
15874,150888
15880,150891
15881,150124
15881,150891
15882,150124
15883,150829
15884,150601
15884,150780
15885,150891
15886,150829
15887,150660
15888,150601
15890,150780
15892,150780
15893,150780
15894,150829
15895,150026
15896,150780
15897,150780
15898,150780
15899,150780
15900,150657
15910,150657
15911,150742
15912,150742
15913,150742
15914,150657
15915,150657
15916,150336
15917,150657
15920,150721
15928,150721
15930,150119
15937,150119
15938,150119
15939,150119
15940,150676
15948,150676
15949,150676
15950,150737
15959,150737
15960,150737
15965,150737
15966,150737
15967,150737
15968,150737
15969,150737
15970,150716
15978,150716
15979,150716
15980,150657
15980,150742
15981,150336
15982,150336
15983,150721
15984,150721
15985,150721
15990,150119
15991,150119
15992,150119
15993,150737
15994,150716
15995,150716
15996,150716
15998,150716
15999,150716
16001,160783
16002,160783
16003,160783
16004,160783
16043,160437
16100,162368
16111,160040
16111,162738
16113,161527
16114,160395
16118,160297
16118,161049
16118,161420
16118,161610
16120,169036
16122,160838
16122,169020
16123,169054
16140,162453
16141,160225
16141,160702
16141,160843
16141,161631
16142,161219
16143,161224
16143,169092
16144,160856
16144,169092
16145,169092
16146,160783
16146,162808
16147,161224
16150,162159
16150,162393
16152,160318
16152,161071
16152,162197
16152,162244
16160,161489
16161,162110
16162,162110
16190,160231
16190,169041
16191,160231
16191,160301
16191,160783
16191,162547
16191,169041
16192,160409
16192,161492
16193,160783
16193,160894
16194,160231
16194,160783
16194,169041
16195,160014
16195,160199
16195,161104
16195,162110
16195,162630
16196,162630
16200,161343
16210,160421
16211,161586
16212,169089
16214,160035
16214,160920
16214,162316
16214,162374
16215,160170
16216,160817
16216,161415
16216,161991
16216,169036
16220,161757
16230,162511
16235,161132
16236,161132
16236,162440
16236,162511
16237,161185
16238,162440
16238,162511
16239,160663
16240,161551
16250,160685
16251,160967
16260,161258
16269,161570
16269,161744
16270,162488
16280,162717
16290,160989
16290,161132
16300,160528
16311,160360
16311,160437
16311,160881
16311,161090
16312,160936
16312,160973
16313,160148
16315,160088
16315,160360
16316,160442
16316,161111
16316,161150
16316,162276
16317,161874
16317,162051
16317,162781
16318,161893
16320,162027
16321,162027
16330,161179
16336,161940
16337,161356
16338,160133
16338,160626
16338,161356
16339,160954
16339,161179
16339,161940
16340,160468
16340,160745
16340,162257
16350,160552
16360,160246
16360,161317
16370,161929
16370,162585
16371,161375
16371,162743
16372,160822
16372,161505
16373,160565
16373,161505
16373,162769
16390,161467
16390,161473
16390,161776
16393,161261
16400,162033
16410,161065
16411,160869
16412,160029
16413,162125
16414,161678
16415,162491
16417,161006
16420,160164
16420,162700
16421,161034
16421,161723
16422,162162
16423,161454
16430,161868
16431,160186
16432,161816
16432,162645
16433,160127
16433,162532
16434,161296
16435,160992
16440,161300
16441,161013
16442,162696
16444,160730
16452,161816
16452,162178
16452,162184
16460,160278
16461,161198
16463,161855
16464,160105
16465,161087
16465,161512
16470,160278
16470,160323
16470,162794
16500,161126
16510,161739
16510,162407
16512,160416
16512,161739
16520,161126
16521,161126
16522,161625
16522,162064
16532,160941
16532,161126
16532,161564
16532,162504
16535,162466
16537,160112
16537,160513
16540,161126
16541,161126
16541,161603
16541,162658
16541,169067
16542,169106
16550,161126
16550,169015
16555,169015
16600,161907
16610,160611
16611,160647
16612,160650
16620,160072
16621,161953
16622,161599
16623,160724
16630,161338
16638,161533
16639,161966
16640,160339
16646,162472
16647,160875
16647,162435
16648,162550
16649,160587
16649,161283
16649,161760
16650,161245
16660,161548
16670,161718
16700,161988
16707,160604
16708,160632
16708,161662
16709,162380
16710,160262
16710,162048
16720,160474
16730,161028
16738,160493
16739,162131
16740,160151
16740,160323
16760,161394
16770,161914
16771,162661
16771,162775
16779,160344
16780,160199
16780,161322
16781,160838
16800,161701
16812,160066
16812,160091
16812,160203
16812,161697
16812,162756
16813,161880
16813,161935
16813,162282
16813,162598
16830,169015
16840,162547
16841,160053
16842,162099
16843,162722
16850,160506
16851,160382
16852,161408
16853,161436
16854,160719
16855,160259
16856,160679
16857,160455
16860,162429
16870,160357
16878,161163
16878,161230
16878,161659
16878,161972
16879,160357
16879,160571
16879,160796
16879,162342
16890,160480
16890,160534
16890,160915
16891,160534
16891,160571
16892,160534
16893,160357
17001,170792
17002,170792
17003,170792
17004,170792
17005,170792
17006,170792
17007,170792
17100,170221
17110,179026
17111,179026
17113,179026
17114,172057
17116,179011
17117,179011
17118,179011
17120,171306
17121,170577
17121,179011
17123,171978
17124,171175
17130,170622
17130,171997
17131,171539
17132,170681
17133,170681
17133,171267
17133,171910
17133,172039
17134,171959
17136,170046
17137,172174
17140,172044
17141,170182
17141,171997
17142,172116
17143,170852
17144,170558
17144,172327
17150,171637
17151,171637
17152,171729
17153,171729
17154,171833
17160,170084
17161,171169
17162,170209
17164,171637
17164,171729
17164,179032
17165,171899
17166,171899
17166,171946
17170,170078
17171,171833
17171,171946
17172,171334
17173,171334
17174,171616
17176,172076
17177,172076
17178,171390
17178,172076
17179,171498
17179,172076
17180,172155
17181,170025
17182,170209
17183,172333
17184,172333
17185,172333
17190,171557
17199,170405
17199,171637
17200,171175
17210,171175
17211,171175
17212,171175
17213,170139
17214,171447
17220,171609
17227,172272
17230,171181
17240,170890
17240,171812
17241,171426
17242,171426
17243,170904
17244,170448
17244,179011
17245,171812
17246,171812
17248,170486
17248,171609
17249,170486
17250,170486
17251,170340
17252,170340
17253,171100
17253,172095
17255,170139
17256,171215
17256,171241
17257,170708
17257,170813
17257,171997
17258,171997
17300,170237
17310,170950
17320,171181
17320,172023
17400,170274
17401,170097
17402,170097
17403,171642
17404,171463
17405,170638
17406,172207
17410,171931
17411,172137
17412,171030
17420,171931
17421,171485
17430,170950
17430,171805
17441,170280
17450,170834
17451,171595
17452,171019
17454,171576
17455,170335
17456,170335
17457,171501
17458,170736
17459,170388
17460,170499
17461,170792
17462,170255
17462,170871
17462,170979
17462,171735
17463,170675
17463,170681
17463,171680
17464,170502
17464,171668
17464,172168
17465,171870
17466,170767
17466,172327
17467,171766
17467,171870
17468,170160
17468,172180
17469,170059
17469,170524
17469,170741
17469,171518
17469,172266
17470,171788
17472,170118
17473,172109
17474,171984
17474,172253
17475,171753
17475,172109
17476,170754
17476,171194
17480,171523
17481,171693
17482,171693
17483,170160
17483,172229
17484,170669
17485,172305
17486,170470
17486,170669
17487,170470
17488,170329
17489,171404
17489,171886
17490,170926
17491,171328
17492,171328
17493,171292
17493,172235
17494,171289
17495,171208
17496,170545
17497,171387
17500,171479
17512,170963
17513,170963
17515,172121
17520,171411
17527,170947
17528,170828
17529,171411
17530,170366
17531,170366
17531,170806
17532,170963
17534,170372
17534,170433
17534,171254
17534,171450
17535,171349
17536,172018
17537,170062
17538,170062
17538,170617
17538,170694
17538,172060
17539,170242
17539,170789
17539,170849
17539,170998
17600,170669
17700,170268
17700,170865
17706,171352
17707,170010
17707,170144
17708,170412
17709,170865
17720,171024
17721,171024
17722,170600
17723,170293
17723,172348
17730,170932
17731,171962
17732,171714
17733,170031
17734,170031
17740,172214
17741,170519
17741,172288
17742,170123
17743,172288
17744,171117
17745,170887
17746,170314
17747,170314
17750,170427
17751,171582
17752,171061
17753,170643
17754,171432
17755,171432
17760,172142
17761,170307
17762,171002
17763,171002
17770,170268
17771,171827
17772,171156
17773,171365
17780,170773
17781,172272
17800,171143
17810,171143
17811,171848
17812,171143
17813,172082
17820,170157
17830,171058
17830,171621
17831,171740
17832,170583
17832,170656
17833,170715
17833,172180
17834,170353
17834,171371
17840,171864
17843,171236
17844,170561
17846,171371
17850,170195
17850,170216
17850,171621
17851,170216
17851,170985
17852,171903
17853,170101
17853,171544
17853,172001
17854,170353
17854,171655
17855,171096
17856,170464
17856,171096
17857,171851
17858,172082
17860,171674
17861,171122
17862,171707
17864,171772
17865,171772
17867,170391
17868,171077
17869,170911
17869,171925
17869,172240
18000,181400
18001,180877
18002,180877
18003,180877
18004,180877
18005,180877
18006,180877
18007,180877
18008,180877
18009,180877
18010,180877
18011,180877
18012,180877
18013,180877
18014,180877
18015,180877
18016,180877
18100,180212
18101,189115
18102,189115
18110,189056
18120,180135
18125,180135
18126,180205
18127,181067
18127,181073
18128,181921
18129,180205
18129,180346
18129,181746
18130,180726
18130,181263
18130,181494
18131,181857
18132,180016
18140,181400
18140,181937
18150,180845
18150,181507
18151,181456
18152,180687
18160,180943
18165,189069
18170,180114
18179,180114
18179,181895
18180,180671
18181,180634
18181,181540
18182,180877
18183,180994
18184,180248
18185,180994
18190,180476
18191,180943
18191,181572
18192,180704
18192,181686
18193,181345
18194,180628
18195,180573
18196,181345
18197,181651
18198,181015
18199,180362
18200,181279
18210,181535
18211,180508
18212,180956
18213,181113
18214,181443
18220,180037
18230,180227
18230,181358
18240,181588
18247,181324
18248,181324
18249,181324
18250,181588
18250,189141
18260,181020
18270,181358
18280,180129
18290,180037
18290,180227
18290,180378
18291,181588
18292,180227
18293,181020
18294,181020
18295,180129
18300,181226
18310,181710
18311,181226
18311,189136
18312,140370
18312,181226
18313,181226
18314,181226
18320,181759
18327,181152
18328,181152
18328,181588
18329,180613
18329,181759
18330,180227
18330,180592
18330,181759
18339,180482
18339,180592
18340,180798
18349,180444
18350,181020
18360,181008
18360,181226
18369,181882
18370,181383
18380,181020
18381,181020
18400,181475
18410,180439
18410,181475
18410,181762
18411,181514
18412,180325
18413,180423
18414,189017
18415,181633
18416,180331
18416,189017
18417,181801
18418,180401
18418,181400
18418,181475
18420,181165
18420,189043
18430,181797
18438,180166
18439,180444
18440,180359
18448,180359
18449,181211
18450,189043
18451,180303
18452,181128
18460,189043
18470,181839
18480,181823
18490,181417
18491,181818
18492,181417
18492,181823
18494,181823
18494,189038
18500,180896
18501,181361
18510,180270
18511,189075
18512,180690
18512,180975
18512,181149
18513,180747
18514,180107
18515,180763
18515,180896
18515,181670
18516,180251
18516,181232
18516,181285
18516,181612
18517,180541
18517,181540
18517,181686
18518,180055
18518,180188
18518,180495
18518,181089
18518,181171
18519,180896
18519,181670
18520,180021
18530,181529
18538,180153
18538,180649
18539,181876
18540,180830
18540,180969
18540,189043
18540,189094
18550,181054
18550,189154
18560,180883
18561,181361
18562,181591
18563,180830
18563,181784
18564,180515
18565,180384
18566,180286
18567,180652
18567,181054
18567,189154
18568,181591
18569,181324
18569,181377
18570,180665
18600,181036
18600,181400
18610,181731
18611,181330
18612,181036
18613,181400
18614,180938
18614,181247
18614,181400
18615,181844
18615,189069
18616,181844
18620,180140
18630,181494
18640,181507
18650,180711
18650,181494
18656,181190
18657,181438
18658,189022
18658,189108
18659,180074
18659,189081
18660,189108
18670,181844
18680,180711
18680,181731
18690,180172
18697,180172
18698,181481
18699,181092
18699,181204
18700,180068
18708,180042
18710,181475
18710,181627
18710,181778
18711,181703
18712,181627
18713,181778
18720,181400
18730,181400
18740,180938
18750,181627
18750,181778
18760,180068
18770,180068
18800,180233
18800,181400
18810,180397
18811,181942
18812,180785
18813,189120
18814,180536
18815,180536
18816,180460
18817,180299
18818,180457
18819,180397
18820,181648
18830,180981
18830,181020
18840,180359
18840,180824
18840,181823
18849,180824
18850,180567
18850,180981
18857,180567
18858,181469
18859,180567
18860,180233
18860,180896
18870,180858
18880,180896
18890,180861
18891,180567
19001,191305
19002,191305
19003,191305
19004,191305
19005,191305
19080,191305
19080,193264
19100,192120
19110,191924
19111,193270
19112,190077
19112,192249
19113,191240
19114,191765
19115,190215
19116,191076
19117,190061
19118,190220
19119,190061
19119,190220
19119,191116
19119,191121
19119,191425
19119,191500
19119,191522
19119,192521
19119,193359
19120,192458
19125,190096
19126,192477
19127,190058
19127,190788
19127,191109
19127,191847
19127,192458
19128,191060
19128,191692
19128,192115
19128,192458
19129,190194
19129,192115
19130,190450
19131,190450
19132,190181
19132,193016
19133,190236
19133,190518
19133,190544
19133,191082
19133,192000
19134,192154
19134,192666
19135,190411
19135,190426
19139,193264
19140,191431
19141,190365
19141,191608
19141,192976
19141,193264
19142,191615
19142,192995
19143,191082
19143,191556
19143,192424
19143,192496
19143,193299
19143,193303
19144,191214
19144,191235
19144,191945
19145,192332
19150,191305
19151,190827
19152,190156
19153,190432
19160,191057
19161,192252
19162,192206
19170,190714
19171,190582
19174,191266
19174,192803
19174,193009
19180,191713
19181,191305
19182,191207
19184,190707
19184,192884
19184,193055
19184,193233
19184,193251
19185,190714
19185,193009
19185,193042
19186,191023
19187,192939
19188,192939
19190,192748
19191,192252
19191,192748
19192,191253
19192,192206
19192,192901
19193,191305
19194,191305
19196,190390
19196,191594
19196,191961
19196,192960
19196,192982
19197,190668
19197,190886
19197,191305
19197,191333
19197,192748
19197,192799
19198,192862
19200,190463
19208,190241
19209,192304
19209,193191
19210,193310
19219,191667
19219,191673
19219,193191
19220,191517
19222,192629
19223,190609
19223,191654
19224,190609
19224,192629
19224,193114
19225,191826
19225,192290
19225,192347
19225,193074
19226,191517
19226,191898
19226,192629
19227,190058
19227,191734
19227,192398
19227,192635
19229,190925
19229,191517
19229,191930
19229,192287
19230,190925
19237,190371
19237,190925
19237,191193
19237,192483
19237,193346
19238,191462
19238,192038
19239,190925
19239,191919
19240,191569
19242,191351
19243,190576
19243,190978
19243,191291
19243,192265
19243,192402
19243,192691
19243,193212
19244,190962
19244,191977
19244,192038
19245,190313
19245,190805
19245,190812
19245,191575
19245,191983
19245,192081
19245,192311
19245,192509
19245,192810
19246,190735
19246,191569
19246,191771
19246,191879
19246,192189
19246,193188
19247,190557
19247,191137
19247,191790
19248,191386
19250,192574
19260,190117
19261,190117
19261,191620
19262,191168
19262,192516
19262,192574
19263,192574
19264,192574
19265,192574
19266,192022
19266,192574
19267,192574
19268,190175
19268,191863
19268,192574
19268,192825
19269,192108
19269,192385
19269,192568
19269,192574
19269,193037
19270,190447
19274,190447
19274,190655
19274,191850
19275,190083
19275,190616
19275,190655
19275,190959
19275,190962
19275,191272
19275,192593
19276,190447
19276,190498
19276,191364
19276,191811
19276,192419
19276,192944
19277,190100
19277,190447
19277,190870
19277,192108
19277,192705
19278,190523
19278,191850
19280,191706
19281,191706
19283,190117
19283,190328
19283,191538
19285,190899
19285,191636
19286,190334
19286,191752
19287,190334
19287,191155
19287,191229
19287,191706
19287,191832
19287,192653
19290,191174
19292,190984
19292,191137
19294,190753
19294,191689
19294,191749
19294,193227
19295,190479
19295,191478
19295,193140
19300,191902
19310,190138
19310,191039
19310,191044
19311,192043
19312,192192
19312,192672
19312,192897
19313,192167
19314,192640
19315,191787
19320,190273
19321,190273
19323,192727
19324,192555
19325,190030
19325,192213
19325,192712
19326,192228
19327,192136
19328,190766
19328,191399
19328,191958
19332,190169
19332,191885
19332,192653
19332,193248
19333,192653
19334,190997
19334,192653
19336,192094
19337,192859
19338,192878
19339,191095
19339,192430
19340,192379
19341,190997
19342,191348
19343,190997
19344,190997
19345,192831
19346,192542
19346,199010
19350,191902
19351,191902
19352,192271
19353,192271
19354,192271
19355,192770
19357,190349
19360,190595
19361,193325
19362,191902
19363,191902
19390,190485
19390,190997
19390,191180
19390,191240
19390,192688
19390,193093
19391,190791
19391,192271
19391,192846
19392,190997
19400,190539
19410,190539
19411,190539
19411,193080
19412,190539
19412,190740
19412,193021
19413,190539
19414,190539
19420,190864
19428,190864
19429,190864
19431,190642
19431,190864
19431,192786
19432,190019
19432,191996
19432,192445
19432,192825
19441,191484
19441,192350
19442,190024
19443,190903
19443,192017
19443,192461
19444,192017
19444,193331
19445,190328
19445,191142
19445,191459
19445,192614
19450,192918
19458,192918
19459,190544
19459,190864
19460,193172
19461,190404
19461,193331
19462,192141
19463,192234
19490,190045
19490,190208
19490,190501
19490,190539
19490,190910
19490,191728
19490,193068
19491,191327
19491,191543
19491,192580
19491,192607
19491,192825
19492,190387
19492,192115
19492,192326
19492,192918
19492,193107
19493,192173
19495,193331
19680,181731
19832,170656
20001,200697
20002,200697
20003,200697
20004,200697
20005,200697
20006,200697
20007,200697
20008,200697
20009,200697
20010,200697
20011,200697
20012,200697
20013,200697
20014,200697
20015,200697
20016,200697
20017,200697
20018,200697
20100,200533
20100,200678
20100,200697
20110,200646
20115,209035
20120,200408
20128,200408
20130,200723
20140,200090
20150,200028
20150,200757
20159,200147
20159,200283
20159,200489
20160,200697
20160,209029
20170,200739
20180,200631
20200,200198
20210,200492
20211,200150
20212,200586
20213,200436
20214,200261
20214,200570
20214,200701
20215,200258
20216,200625
20217,200381
20218,200356
20220,200512
20230,200512
20240,200760
20247,200782
20248,200126
20248,200375
20248,209066
20249,200473
20250,200527
20259,209040
20260,200052
20267,200441
20267,200718
20268,200071
20268,200087
20268,200718
20269,200013
20269,209053
20270,200104
20271,200467
20280,200369
20301,200454
20302,200454
20303,200454
20304,200454
20305,200454
20400,200420
20400,200718
20490,200548
20490,200603
20491,200219
20491,200505
20491,209072
20492,200224
20493,200224
20493,200230
20493,200317
20494,200065
20494,200415
20494,200718
20495,200049
20496,200245
20500,200551
20530,200343
20530,200684
20540,200343
20550,200132
20560,200599
20567,200599
20568,200599
20569,200599
20569,200744
20570,200744
20577,200111
20578,200744
20580,200744
20590,200659
20600,200300
20690,200338
20700,200776
20700,200809
20709,200356
20720,200179
20730,200185
20737,200662
20739,200202
20740,200277
20749,200034
20749,200277
20750,200816
20800,200795
20808,200394
20809,200163
20810,200163
20810,200610
20820,200296
20829,200296
20830,200564
20850,209014
20860,200322
20870,200322
21001,210412
21002,210412
21003,210412
21004,210412
21005,210412
21006,210412
21007,210078
21007,210412
21100,210025
21100,210600
21110,210025
21110,210600
21120,210025
21130,210502
21130,210558
21200,210078
21207,210078
21207,210451
21208,210078
21208,210268
21208,210486
21209,210078
21209,210242
21209,210596
21210,210792
21220,210388
21230,210255
21239,210084
21239,210255
21239,210675
21240,210084
21248,210084
21250,210622
21260,210694
21270,210160
21280,210097
21290,210046
21290,210335
21290,210433
21291,210340
21291,210519
21291,210715
21292,210221
21292,210335
21300,210176
21309,210176
21320,210237
21330,210046
21330,210237
21330,210255
21340,210010
21340,210084
21342,210046
21350,210046
21359,210046
21359,210675
21360,210433
21380,210293
21386,210280
21387,210274
21388,210209
21388,210391
21390,210314
21400,210101
21400,210448
21409,210101
21410,210427
21420,210101
21420,210427
21430,210427
21431,210427
21440,210448
21449,210448
21450,210216
21450,210448
21459,210216
21459,210600
21500,210353
21510,210638
21520,210062
21520,210638
21530,210062
21540,210216
21540,210767
21550,210583
21559,210583
21560,210577
21570,210681
21580,210084
21580,210157
21580,210237
21590,210736
21591,210669
21592,210754
21593,210031
21594,210372
21595,210656
21600,210720
21609,210118
21610,210643
21620,210694
21620,210708
21630,210118
21639,210118
21639,210643
21640,210789
21647,210123
21647,210789
21649,210046
21649,210182
21649,210789
21650,210182
21660,210499
21667,210499
21668,210195
21668,210366
21668,210789
21669,210046
21670,210524
21700,210545
21710,210139
21720,210617
21730,210059
21739,210059
21740,210405
21750,210059
21760,210059
21800,210502
21810,210558
21819,210558
21820,210464
21830,210144
21840,210530
21850,210773
21860,210741
21870,210329
21880,210561
21890,210470
21891,210307
22000,221259
22001,221259
22002,221259
22003,221259
22004,221259
22005,221259
22006,221259
22080,221259
22094,221259
22097,221259
22100,222065
22110,222034
22110,222202
22111,221565
22112,220113
22113,221626
22116,221199
22120,222224
22121,222224
22122,220279
22122,221262
22122,222224
22123,220279
22124,221416
22125,221357
22126,221395
22131,220553
22131,221745
22132,220507
22132,221783
22132,222356
22133,220279
22133,220298
22133,220648
22134,220648
22135,220152
22135,220361
22140,221506
22141,220588
22141,220818
22141,221506
22142,220818
22143,220015
22144,220588
22145,220247
22146,229068
22147,220015
22147,220036
22148,220514
22148,220909
22149,220514
22149,229074
22150,220377
22160,229042
22161,229042
22162,229042
22190,222489
22191,221954
22192,221506
22192,222283
22193,221278
22193,221632
22194,220190
22194,220475
22194,220968
22194,221259
22195,221259
22196,221259
22196,221565
22197,221259
22200,222132
22210,221246
22210,221745
22211,221246
22212,220134
22212,220797
22212,221360
22213,221376
22213,221745
22213,222132
22214,221360
22215,220857
22215,221745
22215,222132
22216,221376
22216,221843
22220,220089
22221,222132
22222,220839
22223,222420
22225,221164
22230,222179
22231,222512
22232,221650
22233,220942
22234,220469
22240,222261
22250,221376
22251,220187
22252,221973
22253,222185
22254,222322
22255,220128
22255,220232
22255,220494
22255,221164
22255,222369
22260,221164
22268,221164
22268,221360
22268,221817
22268,222394
22269,220232
22269,221164
22270,220211
22280,221199
22281,221199
22282,220149
22283,220149
22283,220211
22300,220481
22310,220823
22311,220417
22311,220422
22311,221761
22312,221151
22312,229080
22313,220882
22313,221869
22313,229068
22314,222013
22314,222028
22315,220481
22315,229080
22320,220514
22320,221604
22330,229074
22336,221133
22336,229074
22337,221112
22337,221133
22337,221685
22338,221908
22339,229074
22340,220664
22347,220664
22348,220664
22349,220664
22349,221301
22349,229074
22350,220572
22351,220572
22360,221339
22361,221437
22361,221442
22362,221894
22363,221894
22364,222277
22365,220572
22365,222277
22366,221822
22366,222277
22367,221148
22367,221822
22367,222071
22370,220699
22371,221091
22372,220699
22372,221091
22373,220699
22373,221091
22374,220699
22375,220699
22375,221072
22375,221437
22376,222300
22377,222300
22378,222300
22390,221151
22391,222147
22392,220020
22392,221992
22393,220020
22393,221604
22394,221133
22394,229074
22395,229074
22400,221587
22410,220171
22411,229037
22412,229037
22413,229037
22414,221587
22415,221284
22415,221587
22416,220204
22416,221936
22417,220226
22417,221105
22420,220226
22421,220400
22422,221105
22423,221035
22424,221029
22430,221170
22435,221875
22436,221170
22437,221170
22438,221133
22438,221170
22439,221647
22439,222147
22440,220540
22449,220540
22450,220746
22450,221112
22451,220746
22451,221112
22451,222338
22451,222436
22451,222441
22452,221112
22452,221133
22460,221777
22460,222126
22461,220664
22461,222126
22462,221112
22462,221297
22463,222150
22464,222150
22465,220844
22465,220955
22466,220627
22466,220844
22467,220844
22467,222006
22467,222219
22467,222492
22468,222006
22469,220540
22469,222006
22470,220627
22471,221437
22472,221437
22473,221437
22473,221571
22474,221437
22474,221571
22480,220801
22480,221170
22481,221170
22482,221297
22483,221297
22483,222338
22483,222441
22484,221297
22484,222338
22484,222467
22485,222467
22486,220670
22486,221571
22487,221571
22500,220612
22510,220605
22511,220605
22512,222052
22513,221758
22514,221758
22520,221127
22528,222454
22529,221127
22530,222548
22531,221679
22532,221679
22533,220529
22534,220073
22535,220993
22536,220529
22540,220250
22549,220529
22549,222258
22549,229093
22550,222258
22558,220092
22559,222258
22560,220165
22569,220438
22569,221758
22570,220759
22570,220895
22571,220456
22572,220895
22572,221053
22580,220535
22583,220358
22583,222230
22583,252347
22584,221881
22584,222473
22584,252347
22585,220514
22585,220876
22585,221127
22585,222296
22585,222473
22586,221421
22587,220801
22587,220876
22587,221552
22588,221170
22589,220535
22589,221053
22590,222343
22591,220778
22592,221724
22600,221992
22609,221992
22610,221992
22610,222527
22611,222527
22612,221992
22613,220591
22613,221992
22620,221301
22620,221992
22621,221301
22621,221992
22622,221632
22622,221992
22623,221992
22624,220725
22625,220725
22630,220591
22636,220591
22636,221992
22637,220591
22638,220591
22639,220591
22639,222533
22640,222049
22650,221702
22660,222049
22661,221702
22662,221225
22662,221702
22663,222049
22664,222049
22665,220591
22666,221992
22700,221301
22710,220860
22710,221301
22711,221301
22712,221301
22713,221301
22714,221301
22714,221992
22715,221301
22720,229016
22728,220285
22729,221066
22730,220324
22731,221318
22732,229016
22740,229016
22750,229021
22751,220443
22751,229021
22752,222087
22753,229021
22760,220443
22761,220443
22770,220762
22771,220762
22772,220762
22773,220762
22790,229016
22791,222087
22791,222090
22792,222090
22800,220396
22806,502382
22807,220396
22807,220633
22808,220041
22808,221730
22808,501857
22809,220396
22809,221493
22809,221513
22810,229042
22810,229055
22811,229055
22820,221730
22821,221730
22822,221730
22830,220725
22830,221170
22830,221301
22830,221730
22850,221301
22850,221992
22860,220067
22860,220686
22860,220860
22870,222505
22880,220784
22888,220784
22889,220067
22889,221301
23001,230503
23002,230503
23003,230503
23004,230503
23005,230503
23006,230503
23007,230503
23008,230503
23009,230503
23100,230584
23110,230676
23120,230183
23130,230196
23140,230644
23150,230933
23159,230933
23160,230999
23170,230389
23180,230354
23190,230676
23191,239012
23192,239012
23193,230183
23194,230503
23196,230503
23196,230933
23200,230243
23210,230392
23211,230217
23212,230243
23213,230768
23214,230119
23214,230243
23215,230047
23220,230948
23230,230085
23239,230085
23240,230639
23250,230793
23260,230256
23264,230294
23265,230623
23266,230623
23267,230623
23268,230294
23269,230294
23270,230840
23280,230124
23289,230124
23289,239051
23290,239048
23291,239048
23292,230434
23293,230434
23293,230814
23294,230814
23294,239048
23295,230814
23296,239048
23297,239048
23298,239048
23300,230951
23310,230951
23311,230807
23312,230951
23314,230927
23315,230951
23320,230888
23330,230970
23337,230434
23338,230487
23339,230970
23340,230814
23340,239051
23350,230716
23359,230716
23360,230721
23369,230721
23370,230657
23379,230814
23380,230829
23390,230161
23391,230912
23392,230373
23393,231010
23400,230927
23410,230755
23411,230098
23412,230742
23413,230927
23420,230200
23430,230742
23440,230098
23450,230465
23460,230660
23468,230660
23469,230281
23469,230927
23470,230281
23470,230308
23476,230471
23477,230308
23478,239048
23479,230281
23479,230471
23480,230737
23485,230281
23485,230660
23485,230709
23486,230428
23486,230709
23487,230452
23488,230336
23488,230737
23489,230737
23490,230465
23490,230559
23499,230948
23500,230531
23509,230927
23510,230853
23519,230578
23519,230853
23520,230145
23528,230578
23529,230098
23529,230145
23529,230584
23529,239033
23530,230525
23537,239027
23538,230011
23539,230098
23539,239027
23540,230905
23550,230177
23560,230449
23568,230158
23569,230434
23569,230449
23590,230177
23591,230177
23591,230546
23600,230601
23610,230341
23611,230413
23612,230774
23614,230601
23615,230601
23616,230341
23620,230618
23628,230275
23628,230320
23629,230490
23630,239033
23638,239033
23639,230503
23640,230866
23650,230872
23657,230315
23658,230510
23659,230986
23660,230032
23669,230032
23670,230269
23680,230026
23684,230026
23685,230026
23685,230032
23686,230026
23686,230336
23687,230026
23688,230026
23689,230026
23690,230336
23691,230026
23691,230336
23692,230026
23693,230269
23700,230559
23710,230102
23711,230119
23712,230490
23713,230559
23713,230948
23720,230320
23730,230964
23740,230050
23746,230406
23747,230050
23748,230050
23749,230050
23749,230964
23750,230079
23760,230063
23770,230597
23780,230562
23790,230695
24001,240896
24002,240896
24003,240896
24003,241152
24004,240896
24005,240896
24006,240896
24007,240896
24008,240896
24009,240896
24009,241422
24009,241627
24010,240896
24010,241422
24100,242029
24110,242029
24111,242029
24112,242029
24113,242029
24114,242029
24120,241670
24121,241633
24122,240613
24123,240401
24124,241588
24124,241670
24125,241670
24126,241324
24126,241670
24127,241324
24127,241844
24130,241015
24131,241324
24132,241324
24133,241015
24133,241324
24134,241015
24134,241324
24135,241015
24136,241015
24137,241015
24138,242029
24139,242029
24140,242029
24141,240299
24142,240299
24143,240299
24143,241456
24144,241456
24145,241456
24145,241648
24146,241648
24148,240129
24149,240129
24150,240671
24150,241514
24150,242014
24151,241514
24152,241993
24153,242014
24154,242014
24155,242014
24156,241759
24160,240798
24161,240634
24161,240798
24162,242259
24163,242014
24163,242259
24164,240798
24165,240798
24166,240798
24170,240042
24170,240520
24171,240042
24171,242262
24172,240515
24172,242151
24172,242297
24174,240515
24175,242151
24190,240896
24190,241422
24191,241422
24192,240896
24192,241054
24193,242225
24194,241627
24195,241759
24195,242225
24196,241633
24197,242225
24198,241895
24199,242278
24200,241882
24205,241882
24206,240423
24206,240747
24206,241784
24206,242035
